country,year,tiv
Sri Lanka,1950,
Sri Lanka,1951,
Sri Lanka,1952,
Sri Lanka,1953,
Sri Lanka,1954,
Sri Lanka,1955,
Sri Lanka,1956,
Sri Lanka,1957,
Sri Lanka,1958,
Sri Lanka,1959,
Sri Lanka,1960,
Sri Lanka,1961,
Sri Lanka,1962,
Sri Lanka,1963,
Sri Lanka,1964,
Sri Lanka,1965,
Sri Lanka,1966,
Sri Lanka,1967,
Sri Lanka,1968,
Sri Lanka,1969,
Sri Lanka,1970,
Sri Lanka,1971,
Sri Lanka,1972,
Sri Lanka,1973,
Sri Lanka,1974,
Sri Lanka,1975,
Sri Lanka,1976,
Sri Lanka,1977,
Sri Lanka,1978,
Sri Lanka,1979,
Sri Lanka,1980,
Sri Lanka,1981,
Sri Lanka,1982,
Sri Lanka,1983,
Sri Lanka,1984,
Sri Lanka,1985,
Sri Lanka,1986,
Sri Lanka,1987,
Sri Lanka,1988,
Sri Lanka,1989,
Sri Lanka,1990,
Sri Lanka,1991,
Sri Lanka,1992,
Sri Lanka,1993,
Sri Lanka,1994,
Sri Lanka,1995,
Sri Lanka,1996,
Sri Lanka,1997,
Sri Lanka,1998,8
Sri Lanka,1999,
Sri Lanka,2000,
Sri Lanka,2001,
Sri Lanka,2002,
Sri Lanka,2003,
Sri Lanka,2004,
Sri Lanka,2005,
Sri Lanka,2006,
Sri Lanka,2007,
Sri Lanka,2008,
Sri Lanka,2009,
Sri Lanka,2010,
Sri Lanka,2011,
Sri Lanka,2012,
Sri Lanka,2013,
Sri Lanka,2014,
Sri Lanka,2015,
Sri Lanka,2016,
Sri Lanka,2017,
Sri Lanka,2018,
Sri Lanka,2019,
Sri Lanka,2020,
Sri Lanka,2021,
Sri Lanka,2022,
Sri Lanka,2023,
Sri Lanka,2024,
Sri Lanka,2025,
