country,year,tiv
Saint Kitts and Nevis,1950,
Saint Kitts and Nevis,1951,
Saint Kitts and Nevis,1952,
Saint Kitts and Nevis,1953,
Saint Kitts and Nevis,1954,
Saint Kitts and Nevis,1955,
Saint Kitts and Nevis,1956,
Saint Kitts and Nevis,1957,
Saint Kitts and Nevis,1958,
Saint Kitts and Nevis,1959,
Saint Kitts and Nevis,1960,
Saint Kitts and Nevis,1961,
Saint Kitts and Nevis,1962,
Saint Kitts and Nevis,1963,
Saint Kitts and Nevis,1964,
Saint Kitts and Nevis,1965,
Saint Kitts and Nevis,1966,
Saint Kitts and Nevis,1967,
Saint Kitts and Nevis,1968,
Saint Kitts and Nevis,1969,
Saint Kitts and Nevis,1970,
Saint Kitts and Nevis,1971,
Saint Kitts and Nevis,1972,
Saint Kitts and Nevis,1973,
Saint Kitts and Nevis,1974,
Saint Kitts and Nevis,1975,
Saint Kitts and Nevis,1976,
Saint Kitts and Nevis,1977,
Saint Kitts and Nevis,1978,
Saint Kitts and Nevis,1979,
Saint Kitts and Nevis,1980,
Saint Kitts and Nevis,1981,
Saint Kitts and Nevis,1982,
Saint Kitts and Nevis,1983,
Saint Kitts and Nevis,1984,
Saint Kitts and Nevis,1985,6
Saint Kitts and Nevis,1986,
Saint Kitts and Nevis,1987,
Saint Kitts and Nevis,1988,
Saint Kitts and Nevis,1989,
Saint Kitts and Nevis,1990,
Saint Kitts and Nevis,1991,
Saint Kitts and Nevis,1992,
Saint Kitts and Nevis,1993,
Saint Kitts and Nevis,1994,
Saint Kitts and Nevis,1995,
Saint Kitts and Nevis,1996,
Saint Kitts and Nevis,1997,
Saint Kitts and Nevis,1998,
Saint Kitts and Nevis,1999,
Saint Kitts and Nevis,2000,
Saint Kitts and Nevis,2001,
Saint Kitts and Nevis,2002,
Saint Kitts and Nevis,2003,
Saint Kitts and Nevis,2004,
Saint Kitts and Nevis,2005,
Saint Kitts and Nevis,2006,
Saint Kitts and Nevis,2007,
Saint Kitts and Nevis,2008,
Saint Kitts and Nevis,2009,
Saint Kitts and Nevis,2010,
Saint Kitts and Nevis,2011,
Saint Kitts and Nevis,2012,
Saint Kitts and Nevis,2013,
Saint Kitts and Nevis,2014,
Saint Kitts and Nevis,2015,
Saint Kitts and Nevis,2016,
Saint Kitts and Nevis,2017,
Saint Kitts and Nevis,2018,
Saint Kitts and Nevis,2019,
Saint Kitts and Nevis,2020,
Saint Kitts and Nevis,2021,
Saint Kitts and Nevis,2022,
Saint Kitts and Nevis,2023,
Saint Kitts and Nevis,2024,
Saint Kitts and Nevis,2025,
